Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Random305,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random306,"RANDOM (900, 40, 75)",Long,1,RO,900,,,,,,,,,,bb2,
Random307,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random308,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random309,"RANDOM (1900, 40, 75)",Long,1,RO,1900,,,,,,,,,,bb2,
Random310,"RANDOM (1100, 20.000000, 400.000000)",Double,1,RO,1100,,,,,,,,,,bb2,
Random311,"RANDOM (2000, 40, 75)",Long,1,RO,2000,,,,,,,,,,bb2,
Random312,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random313,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random314,"RANDOM (1700, 20.000000, 400.000000)",Double,1,RO,1700,,,,,,,,,,bb2,
Random315,"RANDOM (100, 40, 75)",Long,1,RO,200,,,,,,,,,,bb2,
Random316,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,200,,,,,,,,,,bb2,
Random317,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random318,"RANDOM (1100, 20.000000, 400.000000)",Double,1,RO,1100,,,,,,,,,,bb2,
Random319,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random320,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random321,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random322,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random323,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random324,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random325,"RANDOM (1200, 40, 75)",Long,1,RO,1200,,,,,,,,,,bb2,
Random326,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random327,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,200,,,,,,,,,,bb2,
Random328,"RANDOM (700, 20.000000, 400.000000)",Double,1,RO,700,,,,,,,,,,bb2,
Random329,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random330,"RANDOM (900, 20.000000, 400.000000)",Double,1,RO,900,,,,,,,,,,bb2,
Random331,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random332,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random333,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random334,"RANDOM (300, 40, 75)",Long,1,RO,300,,,,,,,,,,bb2,
Random335,"RANDOM (2000, 40, 75)",Long,1,RO,2000,,,,,,,,,,bb2,
Random336,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random337,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random338,"RANDOM (600, 40, 75)",Long,1,RO,600,,,,,,,,,,bb2,
Random339,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random340,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random341,"RANDOM (1100, 20.000000, 400.000000)",Double,1,RO,1100,,,,,,,,,,bb2,
Random342,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random343,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random344,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random345,"RANDOM (1000, 20.000000, 400.000000)",Double,1,RO,1000,,,,,,,,,,bb2,
Random346,"RANDOM (1600, 20.000000, 400.000000)",Double,1,RO,1600,,,,,,,,,,bb2,
Random347,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random348,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random349,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random350,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random351,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random352,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random353,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random354,"RANDOM (2000, 40, 75)",Long,1,RO,2000,,,,,,,,,,bb2,
Random355,"RANDOM (1700, 40, 75)",Long,1,RO,1700,,,,,,,,,,bb2,
Random356,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random357,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random358,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random359,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random360,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random361,"RANDOM (1500, 40, 75)",Long,1,RO,1500,,,,,,,,,,bb2,
Random362,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random363,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random364,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random365,"RANDOM (900, 40, 75)",Long,1,RO,900,,,,,,,,,,bb2,
Random366,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random367,"RANDOM (700, 20.000000, 400.000000)",Double,1,RO,700,,,,,,,,,,bb2,
Random368,"RANDOM (1800, 40, 75)",Long,1,RO,1800,,,,,,,,,,bb2,
Random369,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random370,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random371,"RANDOM (400, 40, 75)",Long,1,RO,400,,,,,,,,,,bb2,
Random372,"RANDOM (900, 40, 75)",Long,1,RO,900,,,,,,,,,,bb2,
Random373,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random374,"RANDOM (1200, 40, 75)",Long,1,RO,1200,,,,,,,,,,bb2,
Random375,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random376,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random377,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random378,"RANDOM (1200, 40, 75)",Long,1,RO,1200,,,,,,,,,,bb2,
Random379,"RANDOM (1900, 40, 75)",Long,1,RO,1900,,,,,,,,,,bb2,
Random380,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random381,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random382,"RANDOM (900, 40, 75)",Long,1,RO,900,,,,,,,,,,bb2,
Random383,"RANDOM (800, 20.000000, 400.000000)",Double,1,RO,800,,,,,,,,,,bb2,
Random384,"RANDOM (1600, 20.000000, 400.000000)",Double,1,RO,1600,,,,,,,,,,bb2,
Random385,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random386,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random387,"RANDOM (1600, 20.000000, 400.000000)",Double,1,RO,1600,,,,,,,,,,bb2,
Random388,"RANDOM (1500, 20.000000, 400.000000)",Double,1,RO,1500,,,,,,,,,,bb2,
Random389,"RANDOM (800, 40, 75)",Long,1,RO,800,,,,,,,,,,bb2,
Random390,"RANDOM (1300, 20.000000, 400.000000)",Double,1,RO,1300,,,,,,,,,,bb2,
Random391,"RANDOM (300, 40, 75)",Long,1,RO,300,,,,,,,,,,bb2,
Random392,"RANDOM (1500, 20.000000, 400.000000)",Double,1,RO,1500,,,,,,,,,,bb2,
Random393,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random394,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random395,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random396,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random397,"RANDOM (1000, 40, 75)",Long,1,RO,1000,,,,,,,,,,bb2,
Random398,"RANDOM (300, 40, 75)",Long,1,RO,300,,,,,,,,,,bb2,
Random399,"RANDOM (700, 20.000000, 400.000000)",Double,1,RO,700,,,,,,,,,,bb2,
Random400,"RANDOM (1000, 40, 75)",Long,1,RO,1000,,,,,,,,,,bb2,
Random401,"RANDOM (2000, 40, 75)",Long,1,RO,2000,,,,,,,,,,bb2,
Random402,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,200,,,,,,,,,,bb2,
Random403,"RANDOM (1800, 20.000000, 400.000000)",Double,1,RO,1800,,,,,,,,,,bb2,
Random404,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random405,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random406,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random407,"RANDOM (300, 40, 75)",Long,1,RO,300,,,,,,,,,,bb2,
Random408,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random409,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random410,"RANDOM (100, 40, 75)",Long,1,RO,200,,,,,,,,,,bb2,
Random411,"RANDOM (800, 20.000000, 400.000000)",Double,1,RO,800,,,,,,,,,,bb2,
Random412,"RANDOM (1900, 40, 75)",Long,1,RO,1900,,,,,,,,,,bb2,
Random413,"RANDOM (300, 40, 75)",Long,1,RO,300,,,,,,,,,,bb2,
Random414,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random415,"RANDOM (400, 20.000000, 400.000000)",Double,1,RO,400,,,,,,,,,,bb2,
Random416,"RANDOM (800, 20.000000, 400.000000)",Double,1,RO,800,,,,,,,,,,bb2,
Random417,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random418,"RANDOM (1700, 40, 75)",Long,1,RO,1700,,,,,,,,,,bb2,
Random419,"RANDOM (2000, 20.000000, 400.000000)",Double,1,RO,2000,,,,,,,,,,bb2,
Random420,"RANDOM (1800, 20.000000, 400.000000)",Double,1,RO,1800,,,,,,,,,,bb2,
Random421,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random422,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random423,"RANDOM (500, 40, 75)",Long,1,RO,500,,,,,,,,,,bb2,
Random424,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random425,"RANDOM (1200, 40, 75)",Long,1,RO,1200,,,,,,,,,,bb2,
Random426,"RANDOM (400, 20.000000, 400.000000)",Double,1,RO,400,,,,,,,,,,bb2,
Random427,"RANDOM (800, 40, 75)",Long,1,RO,800,,,,,,,,,,bb2,
Random428,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random429,"RANDOM (1700, 40, 75)",Long,1,RO,1700,,,,,,,,,,bb2,
Random430,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random431,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random432,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random433,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random434,"RANDOM (1000, 20.000000, 400.000000)",Double,1,RO,1000,,,,,,,,,,bb2,
Random435,"RANDOM (1900, 40, 75)",Long,1,RO,1900,,,,,,,,,,bb2,
Random436,"RANDOM (400, 20.000000, 400.000000)",Double,1,RO,400,,,,,,,,,,bb2,
Random437,"RANDOM (400, 20.000000, 400.000000)",Double,1,RO,400,,,,,,,,,,bb2,
Random438,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random439,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random440,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random441,"RANDOM (1300, 20.000000, 400.000000)",Double,1,RO,1300,,,,,,,,,,bb2,
Random442,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,100,,,,,,,,,,bb2,
Random443,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random444,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random445,"RANDOM (100, 40, 75)",Long,1,RO,200,,,,,,,,,,bb2,
Random446,"RANDOM (1100, 20.000000, 400.000000)",Double,1,RO,1100,,,,,,,,,,bb2,
Random447,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random448,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random449,"RANDOM (1800, 40, 75)",Long,1,RO,1800,,,,,,,,,,bb2,
Random450,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random451,"RANDOM (800, 40, 75)",Long,1,RO,800,,,,,,,,,,bb2,
Random452,"RANDOM (1300, 20.000000, 400.000000)",Double,1,RO,1300,,,,,,,,,,bb2,
Random453,"RANDOM (600, 40, 75)",Long,1,RO,600,,,,,,,,,,bb2,
Random454,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random455,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random456,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random457,"RANDOM (400, 40, 75)",Long,1,RO,400,,,,,,,,,,bb2,
Random458,"RANDOM (1400, 20.000000, 400.000000)",Double,1,RO,1400,,,,,,,,,,bb2,
Random459,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,200,,,,,,,,,,bb2,
Random460,"RANDOM (1500, 40, 75)",Long,1,RO,1500,,,,,,,,,,bb2,
Random461,"RANDOM (400, 40, 75)",Long,1,RO,400,,,,,,,,,,bb2,
Random462,"RANDOM (800, 40, 75)",Long,1,RO,800,,,,,,,,,,bb2,
Random463,"RANDOM (1100, 20.000000, 400.000000)",Double,1,RO,1100,,,,,,,,,,bb2,
Random464,"RANDOM (2000, 40, 75)",Long,1,RO,2000,,,,,,,,,,bb2,
Random465,"RANDOM (1500, 40, 75)",Long,1,RO,1500,,,,,,,,,,bb2,
Random466,"RANDOM (1500, 20.000000, 400.000000)",Double,1,RO,1500,,,,,,,,,,bb2,
Random467,"RANDOM (1700, 20.000000, 400.000000)",Double,1,RO,1700,,,,,,,,,,bb2,
Random468,"RANDOM (400, 20.000000, 400.000000)",Double,1,RO,400,,,,,,,,,,bb2,
Random469,"RANDOM (1900, 20.000000, 400.000000)",Double,1,RO,1900,,,,,,,,,,bb2,
Random470,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random471,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random472,"RANDOM (300, 20.000000, 400.000000)",Double,1,RO,300,,,,,,,,,,bb2,
Random473,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random474,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random475,"RANDOM (1000, 20.000000, 400.000000)",Double,1,RO,1000,,,,,,,,,,bb2,
Random476,"RANDOM (1500, 20.000000, 400.000000)",Double,1,RO,1500,,,,,,,,,,bb2,
Random477,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random478,"RANDOM (800, 20.000000, 400.000000)",Double,1,RO,800,,,,,,,,,,bb2,
Random479,"RANDOM (600, 40, 75)",Long,1,RO,600,,,,,,,,,,bb2,
Random480,"RANDOM (1100, 40, 75)",Long,1,RO,1100,,,,,,,,,,bb2,
Random481,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random482,"RANDOM (1400, 40, 75)",Long,1,RO,1400,,,,,,,,,,bb2,
Random483,"RANDOM (1500, 40, 75)",Long,1,RO,1500,,,,,,,,,,bb2,
Random484,"RANDOM (1700, 40, 75)",Long,1,RO,1700,,,,,,,,,,bb2,
Random485,"RANDOM (100, 20.000000, 400.000000)",Double,1,RO,200,,,,,,,,,,bb2,
Random486,"RANDOM (1200, 20.000000, 400.000000)",Double,1,RO,1200,,,,,,,,,,bb2,
Random487,"RANDOM (1500, 40, 75)",Long,1,RO,1500,,,,,,,,,,bb2,
Random488,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random489,"RANDOM (1700, 20.000000, 400.000000)",Double,1,RO,1700,,,,,,,,,,bb2,
Random490,"RANDOM (100, 40, 75)",Long,1,RO,100,,,,,,,,,,bb2,
Random491,"RANDOM (1000, 40, 75)",Long,1,RO,1000,,,,,,,,,,bb2,
Random492,"RANDOM (1600, 20.000000, 400.000000)",Double,1,RO,1600,,,,,,,,,,bb2,
Random493,"RANDOM (1300, 40, 75)",Long,1,RO,1300,,,,,,,,,,bb2,
Random494,"RANDOM (700, 40, 75)",Long,1,RO,700,,,,,,,,,,bb2,
Random495,"RANDOM (600, 20.000000, 400.000000)",Double,1,RO,600,,,,,,,,,,bb2,
Random496,"RANDOM (1800, 20.000000, 400.000000)",Double,1,RO,1800,,,,,,,,,,bb2,
Random497,"RANDOM (1600, 40, 75)",Long,1,RO,1600,,,,,,,,,,bb2,
Random498,"RANDOM (800, 40, 75)",Long,1,RO,800,,,,,,,,,,bb2,
Random499,"RANDOM (500, 20.000000, 400.000000)",Double,1,RO,500,,,,,,,,,,bb2,
Random500,"RANDOM (1300, 20.000000, 400.000000)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine1,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine2,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine3,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine4,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine5,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine6,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine7,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine8,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine9,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine10,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine11,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine12,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine13,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine14,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine15,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine16,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine17,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine18,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine19,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine20,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine21,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine22,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine23,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine24,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine25,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine26,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine27,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine28,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine29,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine30,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine31,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine32,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine33,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine34,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine35,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine36,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine37,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine38,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine39,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine40,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine41,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine42,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine43,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine44,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine45,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine46,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine47,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine48,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine49,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine50,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine51,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine52,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine53,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine54,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine55,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine56,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine57,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine58,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine59,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine60,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine61,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine62,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine63,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine64,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine65,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine66,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine67,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine68,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine69,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine70,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine71,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine72,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine73,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine74,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine75,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
